reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2022-01-12,Oil Filter,Engine system,0,326.46,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD820221,Automated migration
2022-01-12,Brake Pad,Brake system,8,3362.52,304.44,26900.16,Wholesale Client,Cash,Completed,ORD820222,Automated migration
2022-01-12,Spark Plug,Ignition system,4,204.83,119.22,819.32,Walk-in Customer,Check,Completed,ORD820223,Automated migration
2022-01-12,Alternator,Electrical system,7,9983.7,8.22,69885.9,Walk-in Customer,GCash,Completed,ORD820224,Automated migration
2022-01-12,Radiator,Cooling system,6,3009.39,176.41,18056.34,Walk-in Customer,Check,Completed,ORD820225,Automated migration
2022-01-12,Alternator,Electrical system,8,11873.27,33.84,94986.16,Walk-in Customer,Cash,Completed,ORD820226,Automated migration
2022-01-12,Shock Absorber,Suspension system,0,4860.52,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD820227,Automated migration
2022-01-12,Fuel Pump,Fuel system,1,4051.61,366.47,4051.61,Walk-in Customer,Cash,Completed,ORD820228,Automated migration
2022-01-12,Brake Pad,Brake system,0,2010.29,0.0,0.0,Wholesale Client,GCash,Completed,ORD820229,Automated migration
2022-01-12,Shock Absorber,Suspension system,2,5651.74,31.55,11303.48,Wholesale Client,Cash,Completed,ORD820230,Automated migration
2022-01-12,Spark Plug,Ignition system,0,506.0,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD820231,Automated migration
2022-01-12,Clutch Kit,Transmission system,6,13902.1,271.52,83412.6,Wholesale Client,Cash,Completed,ORD820232,Automated migration
2022-01-12,Radiator,Cooling system,5,8172.83,23.9,40864.15,Walk-in Customer,Bank Transfer,Completed,ORD820233,Automated migration
2022-01-12,Alternator,Electrical system,5,9184.76,200.01,45923.8,Wholesale Client,Check,Completed,ORD820234,Automated migration
2022-01-12,Brake Pad,Brake system,7,2791.76,183.67,19542.32,Walk-in Customer,Bank Transfer,Completed,ORD820235,Automated migration
2022-01-12,Battery,Electrical system,1,6153.04,497.55,6153.04,Retail Client,Bank Transfer,Completed,ORD820236,Automated migration
2022-01-12,Alternator,Electrical system,1,8639.6,147.82,8639.6,Wholesale Client,Check,Completed,ORD820237,Automated migration
2022-01-12,Shock Absorber,Suspension system,5,4012.08,363.41,20060.4,Wholesale Client,Check,Completed,ORD820238,Automated migration
2022-01-12,Air Filter,Engine system,1,334.24,203.11,334.24,Walk-in Customer,GCash,Completed,ORD820239,Automated migration
2022-01-13,Oil Filter,Engine system,7,108.7,33.62,760.9,Walk-in Customer,Bank Transfer,Completed,ORD820240,Automated migration
2022-01-13,Battery,Electrical system,0,7025.47,0.0,0.0,Walk-in Customer,Check,Completed,ORD820241,Automated migration
2022-01-13,Fuel Pump,Fuel system,7,5933.88,286.96,41537.16,Walk-in Customer,Bank Transfer,Completed,ORD820242,Automated migration
2022-01-13,Fuel Pump,Fuel system,4,3623.25,56.72,14493.0,Walk-in Customer,GCash,Completed,ORD820243,Automated migration
2022-01-13,Clutch Kit,Transmission system,6,13221.88,58.88,79331.28,Wholesale Client,Check,Completed,ORD820244,Automated migration
2022-01-13,Oil Filter,Engine system,4,273.5,499.31,1094.0,Retail Client,Cash,Completed,ORD820245,Automated migration
2022-01-13,Alternator,Electrical system,7,7863.28,356.68,55042.96,Retail Client,Bank Transfer,Completed,ORD820246,Automated migration
2022-01-13,Alternator,Electrical system,8,9710.86,445.67,77686.88,Retail Client,GCash,Completed,ORD820247,Automated migration
2022-01-13,Clutch Kit,Transmission system,3,6092.26,100.49,18276.78,Retail Client,GCash,Completed,ORD820248,Automated migration
2022-01-13,Air Filter,Engine system,5,310.8,184.46,1554.0,Walk-in Customer,GCash,Completed,ORD820249,Automated migration
2022-01-13,Alternator,Electrical system,4,8990.8,358.47,35963.2,Wholesale Client,Check,Completed,ORD820250,Automated migration
2022-01-13,Oil Filter,Engine system,1,131.33,158.51,131.33,Retail Client,Check,Completed,ORD820251,Automated migration
2022-01-13,Clutch Kit,Transmission system,5,6155.01,414.53,30775.05,Walk-in Customer,GCash,Completed,ORD820252,Automated migration
2022-01-13,Battery,Electrical system,8,8553.56,27.71,68428.48,Retail Client,GCash,Completed,ORD820253,Automated migration
2022-01-14,Brake Pad,Brake system,5,3349.9,112.74,16749.5,Walk-in Customer,Bank Transfer,Completed,ORD820254,Automated migration
2022-01-14,Radiator,Cooling system,3,6810.34,275.42,20431.02,Retail Client,Bank Transfer,Completed,ORD820255,Automated migration
2022-01-14,Clutch Kit,Transmission system,2,10326.28,290.32,20652.56,Retail Client,Bank Transfer,Completed,ORD820256,Automated migration
2022-01-14,Air Filter,Engine system,1,209.09,320.73,209.09,Walk-in Customer,Bank Transfer,Completed,ORD820257,Automated migration
2022-01-14,Oil Filter,Engine system,6,254.53,15.14,1527.18,Walk-in Customer,Bank Transfer,Completed,ORD820258,Automated migration
2022-01-14,Shock Absorber,Suspension system,3,5621.1,342.5,16863.3,Wholesale Client,Check,Completed,ORD820259,Automated migration
2022-01-14,Air Filter,Engine system,2,287.92,242.13,575.84,Retail Client,Bank Transfer,Completed,ORD820260,Automated migration
2022-01-14,Fuel Pump,Fuel system,5,5803.9,430.39,29019.5,Wholesale Client,GCash,Completed,ORD820261,Automated migration
2022-01-14,Clutch Kit,Transmission system,8,5955.66,120.87,47645.28,Retail Client,Bank Transfer,Completed,ORD820262,Automated migration
2022-01-14,Spark Plug,Ignition system,2,193.57,145.11,387.14,Wholesale Client,Check,Completed,ORD820263,Automated migration
2022-01-14,Brake Pad,Brake system,5,3347.63,360.56,16738.15,Retail Client,GCash,Completed,ORD820264,Automated migration
2022-01-14,Clutch Kit,Transmission system,7,9488.84,154.27,66421.88,Retail Client,Cash,Completed,ORD820265,Automated migration
2022-01-14,Clutch Kit,Transmission system,7,13700.18,107.57,95901.26,Wholesale Client,Cash,Completed,ORD820266,Automated migration
2022-01-14,Radiator,Cooling system,7,6585.11,421.42,46095.77,Walk-in Customer,Check,Completed,ORD820267,Automated migration
2022-01-15,Air Filter,Engine system,1,286.19,441.23,286.19,Walk-in Customer,Bank Transfer,Completed,ORD820268,Automated migration
2022-01-15,Fuel Pump,Fuel system,0,4302.62,0.0,0.0,Walk-in Customer,GCash,Completed,ORD820269,Automated migration
2022-01-15,Clutch Kit,Transmission system,4,5661.79,252.13,22647.16,Walk-in Customer,Bank Transfer,Completed,ORD820270,Automated migration
2022-01-15,Brake Pad,Brake system,1,2105.98,397.45,2105.98,Wholesale Client,Bank Transfer,Completed,ORD820271,Automated migration
2022-01-15,Spark Plug,Ignition system,8,330.62,20.13,2644.96,Retail Client,GCash,Completed,ORD820272,Automated migration
2022-01-15,Shock Absorber,Suspension system,8,4056.45,303.13,32451.6,Walk-in Customer,GCash,Completed,ORD820273,Automated migration
2022-01-15,Oil Filter,Engine system,5,140.63,495.31,703.15,Walk-in Customer,Bank Transfer,Completed,ORD820274,Automated migration
2022-01-15,Clutch Kit,Transmission system,8,9791.06,354.37,78328.48,Wholesale Client,Check,Completed,ORD820275,Automated migration
2022-01-15,Fuel Pump,Fuel system,5,5532.13,489.95,27660.65,Walk-in Customer,Bank Transfer,Completed,ORD820276,Automated migration
2022-01-15,Oil Filter,Engine system,7,166.38,327.8,1164.66,Walk-in Customer,GCash,Completed,ORD820277,Automated migration
2022-01-15,Oil Filter,Engine system,7,142.63,314.51,998.41,Walk-in Customer,Check,Completed,ORD820278,Automated migration
2022-01-15,Spark Plug,Ignition system,0,407.66,0.0,0.0,Walk-in Customer,Cash,Completed,ORD820279,Automated migration
2022-01-15,Air Filter,Engine system,7,262.74,75.72,1839.18,Walk-in Customer,GCash,Completed,ORD820280,Automated migration
2022-01-15,Clutch Kit,Transmission system,7,12855.36,367.92,89987.52,Retail Client,GCash,Completed,ORD820281,Automated migration
2022-01-15,Clutch Kit,Transmission system,5,13983.11,239.19,69915.55,Wholesale Client,Bank Transfer,Completed,ORD820282,Automated migration
2022-01-15,Shock Absorber,Suspension system,8,3540.47,177.14,28323.76,Walk-in Customer,Bank Transfer,Completed,ORD820283,Automated migration
2022-01-15,Spark Plug,Ignition system,3,275.55,149.25,826.65,Wholesale Client,Bank Transfer,Completed,ORD820284,Automated migration
2022-01-15,Shock Absorber,Suspension system,5,4159.12,280.24,20795.6,Walk-in Customer,Bank Transfer,Completed,ORD820285,Automated migration
2022-01-15,Alternator,Electrical system,8,8898.47,490.08,71187.76,Wholesale Client,GCash,Completed,ORD820286,Automated migration
2022-01-15,Air Filter,Engine system,4,391.06,39.51,1564.24,Wholesale Client,Bank Transfer,Completed,ORD820287,Automated migration
2022-01-16,Spark Plug,Ignition system,8,272.01,281.01,2176.08,Wholesale Client,GCash,Completed,ORD820288,Automated migration
2022-01-16,Oil Filter,Engine system,3,160.61,334.92,481.83,Walk-in Customer,GCash,Completed,ORD820289,Automated migration
2022-01-16,Air Filter,Engine system,1,282.66,358.68,282.66,Retail Client,GCash,Completed,ORD820290,Automated migration
2022-01-16,Clutch Kit,Transmission system,2,8662.17,467.52,17324.34,Wholesale Client,Check,Completed,ORD820291,Automated migration
2022-01-16,Radiator,Cooling system,5,4712.49,29.58,23562.45,Retail Client,GCash,Completed,ORD820292,Automated migration
2022-01-16,Brake Pad,Brake system,6,3229.16,87.89,19374.96,Retail Client,Check,Completed,ORD820293,Automated migration
2022-01-16,Brake Pad,Brake system,4,3216.51,4.63,12866.04,Walk-in Customer,Cash,Completed,ORD820294,Automated migration
2022-01-16,Radiator,Cooling system,7,8934.6,271.65,62542.2,Wholesale Client,GCash,Completed,ORD820295,Automated migration
2022-01-16,Radiator,Cooling system,3,7852.88,165.34,23558.64,Walk-in Customer,Check,Completed,ORD820296,Automated migration
2022-01-16,Brake Pad,Brake system,0,2894.22,0.0,0.0,Wholesale Client,GCash,Completed,ORD820297,Automated migration
2022-01-16,Oil Filter,Engine system,6,306.75,257.64,1840.5,Retail Client,Check,Completed,ORD820298,Automated migration
2022-01-16,Brake Pad,Brake system,2,2298.14,467.91,4596.28,Retail Client,Bank Transfer,Completed,ORD820299,Automated migration
2022-01-16,Spark Plug,Ignition system,7,489.19,477.02,3424.33,Wholesale Client,Cash,Completed,ORD820300,Automated migration
2022-01-16,Fuel Pump,Fuel system,3,2779.56,59.11,8338.68,Wholesale Client,GCash,Completed,ORD820301,Automated migration
2022-01-16,Clutch Kit,Transmission system,4,11212.61,319.36,44850.44,Wholesale Client,Bank Transfer,Completed,ORD820302,Automated migration
2022-01-17,Brake Pad,Brake system,7,1552.33,373.87,10866.31,Walk-in Customer,Bank Transfer,Completed,ORD820303,Automated migration
2022-01-17,Clutch Kit,Transmission system,7,11816.15,401.0,82713.05,Retail Client,GCash,Completed,ORD820304,Automated migration
2022-01-17,Clutch Kit,Transmission system,7,9753.56,180.89,68274.92,Walk-in Customer,Cash,Completed,ORD820305,Automated migration
2022-01-17,Clutch Kit,Transmission system,8,6819.41,268.33,54555.28,Retail Client,Bank Transfer,Completed,ORD820306,Automated migration
2022-01-17,Alternator,Electrical system,3,10584.59,244.41,31753.77,Walk-in Customer,Check,Completed,ORD820307,Automated migration
2022-01-17,Shock Absorber,Suspension system,2,4309.62,228.4,8619.24,Retail Client,Check,Completed,ORD820308,Automated migration
2022-01-17,Air Filter,Engine system,6,250.89,1.51,1505.34,Retail Client,Cash,Completed,ORD820309,Automated migration
2022-01-17,Battery,Electrical system,5,7501.92,270.58,37509.6,Retail Client,Cash,Completed,ORD820310,Automated migration
2022-01-17,Air Filter,Engine system,4,281.77,384.49,1127.08,Walk-in Customer,Check,Completed,ORD820311,Automated migration
2022-01-17,Battery,Electrical system,7,8348.1,453.38,58436.7,Wholesale Client,Cash,Completed,ORD820312,Automated migration
2022-01-17,Fuel Pump,Fuel system,1,3303.13,268.63,3303.13,Walk-in Customer,GCash,Completed,ORD820313,Automated migration
2022-01-17,Air Filter,Engine system,0,395.7,0.0,0.0,Wholesale Client,Check,Completed,ORD820314,Automated migration
2022-01-17,Spark Plug,Ignition system,3,357.28,77.56,1071.84,Retail Client,Cash,Completed,ORD820315,Automated migration
2022-01-17,Battery,Electrical system,0,5203.33,0.0,0.0,Retail Client,Cash,Completed,ORD820316,Automated migration
2022-01-17,Shock Absorber,Suspension system,0,3101.3,0.0,0.0,Retail Client,Check,Completed,ORD820317,Automated migration
2022-01-18,Clutch Kit,Transmission system,3,11789.47,388.03,35368.41,Retail Client,Bank Transfer,Completed,ORD820318,Automated migration
2022-01-18,Oil Filter,Engine system,5,244.37,386.27,1221.85,Wholesale Client,GCash,Completed,ORD820319,Automated migration
2022-01-18,Brake Pad,Brake system,8,1708.4,150.25,13667.2,Retail Client,GCash,Completed,ORD820320,Automated migration
2022-01-18,Clutch Kit,Transmission system,7,5421.96,172.21,37953.72,Walk-in Customer,Check,Completed,ORD820321,Automated migration
2022-01-18,Battery,Electrical system,6,4746.09,188.23,28476.54,Walk-in Customer,Check,Completed,ORD820322,Automated migration
2022-01-18,Spark Plug,Ignition system,4,535.89,72.18,2143.56,Wholesale Client,Cash,Completed,ORD820323,Automated migration
2022-01-18,Battery,Electrical system,8,6649.96,194.21,53199.68,Wholesale Client,GCash,Completed,ORD820324,Automated migration
2022-01-18,Alternator,Electrical system,7,11235.67,46.23,78649.69,Walk-in Customer,GCash,Completed,ORD820325,Automated migration
2022-01-18,Radiator,Cooling system,6,7042.03,301.46,42252.18,Retail Client,GCash,Completed,ORD820326,Automated migration
2022-01-18,Shock Absorber,Suspension system,3,5912.63,166.48,17737.89,Retail Client,GCash,Completed,ORD820327,Automated migration
2022-01-18,Alternator,Electrical system,7,11572.21,347.81,81005.47,Walk-in Customer,GCash,Completed,ORD820328,Automated migration
2022-01-18,Spark Plug,Ignition system,8,294.73,141.53,2357.84,Wholesale Client,Bank Transfer,Completed,ORD820329,Automated migration
2022-01-18,Radiator,Cooling system,5,6076.9,248.64,30384.5,Retail Client,Check,Completed,ORD820330,Automated migration
2022-01-18,Spark Plug,Ignition system,5,290.81,22.86,1454.05,Retail Client,GCash,Completed,ORD820331,Automated migration
2022-01-18,Radiator,Cooling system,8,8608.55,289.57,68868.4,Wholesale Client,Bank Transfer,Completed,ORD820332,Automated migration
2022-01-19,Fuel Pump,Fuel system,3,4209.28,416.68,12627.84,Wholesale Client,Bank Transfer,Completed,ORD820333,Automated migration
2022-01-19,Shock Absorber,Suspension system,7,4073.73,366.39,28516.11,Wholesale Client,GCash,Completed,ORD820334,Automated migration
2022-01-19,Clutch Kit,Transmission system,7,6656.43,444.68,46595.01,Walk-in Customer,Cash,Completed,ORD820335,Automated migration
2022-01-19,Alternator,Electrical system,0,10821.69,0.0,0.0,Wholesale Client,GCash,Completed,ORD820336,Automated migration
2022-01-19,Alternator,Electrical system,2,7045.71,252.87,14091.42,Wholesale Client,Cash,Completed,ORD820337,Automated migration
2022-01-19,Shock Absorber,Suspension system,0,2029.76,0.0,0.0,Walk-in Customer,Check,Completed,ORD820338,Automated migration
2022-01-19,Air Filter,Engine system,8,344.44,267.87,2755.52,Wholesale Client,Cash,Completed,ORD820339,Automated migration
2022-01-19,Brake Pad,Brake system,1,3311.51,262.19,3311.51,Retail Client,GCash,Completed,ORD820340,Automated migration
2022-01-19,Fuel Pump,Fuel system,4,6077.21,39.51,24308.84,Wholesale Client,Check,Completed,ORD820341,Automated migration
2022-01-19,Spark Plug,Ignition system,4,457.82,423.93,1831.28,Walk-in Customer,Cash,Completed,ORD820342,Automated migration
2022-01-19,Battery,Electrical system,6,5885.85,238.0,35315.1,Walk-in Customer,Cash,Completed,ORD820343,Automated migration
2022-01-19,Alternator,Electrical system,7,11226.65,322.45,78586.55,Wholesale Client,Cash,Completed,ORD820344,Automated migration
2022-01-19,Spark Plug,Ignition system,3,555.57,346.14,1666.71,Walk-in Customer,Check,Completed,ORD820345,Automated migration
2022-01-19,Air Filter,Engine system,1,336.89,140.19,336.89,Walk-in Customer,Cash,Completed,ORD820346,Automated migration
2022-01-19,Fuel Pump,Fuel system,0,6826.61,0.0,0.0,Walk-in Customer,GCash,Completed,ORD820347,Automated migration
2022-01-20,Radiator,Cooling system,2,6383.75,283.35,12767.5,Wholesale Client,Bank Transfer,Completed,ORD820348,Automated migration
2022-01-20,Brake Pad,Brake system,1,2351.82,487.16,2351.82,Retail Client,Cash,Completed,ORD820349,Automated migration
2022-01-20,Spark Plug,Ignition system,1,303.27,384.5,303.27,Walk-in Customer,Check,Completed,ORD820350,Automated migration
2022-01-20,Air Filter,Engine system,4,356.71,225.28,1426.84,Retail Client,Bank Transfer,Completed,ORD820351,Automated migration
2022-01-20,Battery,Electrical system,2,7398.47,330.34,14796.94,Retail Client,Bank Transfer,Completed,ORD820352,Automated migration
2022-01-20,Alternator,Electrical system,1,8339.86,190.0,8339.86,Walk-in Customer,GCash,Completed,ORD820353,Automated migration
2022-01-20,Fuel Pump,Fuel system,5,2979.48,2.6,14897.4,Wholesale Client,Check,Completed,ORD820354,Automated migration
2022-01-20,Radiator,Cooling system,1,3795.04,93.7,3795.04,Wholesale Client,Check,Completed,ORD820355,Automated migration
2022-01-20,Air Filter,Engine system,1,270.78,46.53,270.78,Walk-in Customer,Bank Transfer,Completed,ORD820356,Automated migration
2022-01-20,Air Filter,Engine system,4,282.76,389.58,1131.04,Walk-in Customer,GCash,Completed,ORD820357,Automated migration
2022-01-20,Battery,Electrical system,2,4694.2,150.57,9388.4,Wholesale Client,GCash,Completed,ORD820358,Automated migration
